endTime,artistName,trackName,msPlayed
2023-10-23 15:32,Duckwrth,Super Bounce,218017
2023-10-23 15:36,Brent Faiyaz,DEAD MAN WALKING,247079
2023-10-23 15:39,Joey Bada$$,Show Me,220386
2023-10-23 15:43,Kendrick Lamar,Father Time (feat. Sampha),222497
2023-10-23 15:45,Brent Faiyaz,Clouded,110128
2023-10-23 15:49,Smino,90 Proof (with J. Cole),208269
2023-10-23 15:52,Vince Staples,WHEN SPARKS FLY,195792
2023-10-23 15:56,Steve Lacy,N Side,224444
2023-10-23 16:01,Kendrick Lamar,Count Me Out,283642
2023-10-23 16:03,KayCyy,THE SUN (Prod. Gesaffelstein),57411
2023-10-23 16:11,Smino,Amphetamine,469830
2023-10-23 16:11,A$AP Ferg,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",25809
2023-10-23 16:11,Denzel Curry,Walkin,2089
2023-10-23 16:11,Frank Ocean,Nights,952
2023-10-23 16:11,Smino,Wild Irish Roses,1044
2023-10-23 16:11,Joey Bada$$,Love Is Only a Feeling,1021
2023-10-23 16:11,Brent Faiyaz,Been Away,1393
2023-10-23 16:12,Metro Boomin,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],1695
2023-10-23 16:12,Dreamville,Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba),41795
2023-10-23 16:15,Lana Del Rey,Doin' Time,202192
2023-10-23 16:18,Tory Lanez,Lavender Sunflower,151966
2023-10-23 16:22,Lana Del Rey,National Anthem,230533
2023-10-23 16:24,Post Malone,Overdrive,147679
2023-10-23 16:27,Tory Lanez,Staccato,156559
2023-10-23 16:31,Tory Lanez,Last Kiss Of Nebulon,258666
2023-10-23 16:37,Travis Scott,TIL FURTHER NOTICE (feat. James Blake & 21 Savage),314836
2023-10-23 16:39,Polo G,Bad Man (Smooth Criminal),106000
2023-10-23 16:43,Lana Del Rey,Norman fucking Rockwell,248934
2023-10-23 16:46,Don Toliver,Cardigan,158708
2023-10-23 16:48,Tory Lanez,Why Did I,145918
2023-10-23 16:52,Lana Del Rey,This Is What Makes Us Girls,238373
2023-10-23 16:56,Post Malone,Up There,194826
2023-10-23 16:58,Post Malone,Staring At The Sun (feat. SZA),168280
2023-10-23 17:01,070 Shake,Invited,161885
2023-10-23 17:04,Metro Boomin,Overdue (with Travis Scott),166093
2023-10-23 17:08,Lana Del Rey,Million Dollar Man,230120
2023-10-23 17:12,070 Shake,Guilty Conscience - Tame Impala Remix,214986
2023-10-23 17:15,Tory Lanez,The Color Violet,226466
2023-10-23 17:21,Frank Ocean,Nights,307151
2023-10-23 17:25,Don Toliver,Bus Stop (feat. Brent Faiyaz),236840
2023-10-23 17:28,Jaden,SOHO,208493
2023-10-23 17:29,Travis Scott,NO BYSTANDERS,39565
2023-10-23 17:32,Jaden,Cabin Fever,195214
2023-10-23 17:37,Jaden,Rainbow Bap,280308
2023-10-23 17:40,Don Toliver,No Pole,187613
2023-10-23 17:40,J. Cole,i n t e r l u d e,11621
2023-10-23 17:40,Lana Del Rey,Video Games,3552
2023-10-23 17:43,Post Malone,Chemical,184013
2023-10-24 0:26,Post Malone,Sign Me Up,198937
2023-10-24 0:28,Tory Lanez,Sorry 4 What? // LV BELT,154632
2023-10-24 0:33,Mac Miller,Hurt Feelings,245640
2023-10-24 0:37,Travis Scott,CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee),258842
2023-10-24 0:40,Jaden,Cabin Fever,195214
2023-10-24 5:52,CHASE B,"Ring Ring (feat. Travis Scott, Don Toliver, Quavo & Ty Dolla $ign)",152586
2023-10-24 5:53,The Kid LAROI,WITHOUT YOU (with Miley Cyrus),61794
2023-10-24 5:55,The Kid LAROI,WITHOUT YOU,130450
2023-10-24 5:57,The Kid LAROI,WITHOUT YOU (with Miley Cyrus),97690
2023-10-24 6:01,Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),217146
2023-10-24 6:03,iann dior,obvious,137414
2023-10-24 6:06,Miley Cyrus,WTF Do I Know,171800
2023-10-24 6:06,Miley Cyrus,Hate Me,25442
2023-10-24 6:06,The Weeknd,Save Your Tears,3174
2023-10-24 6:09,Harry Styles,Late Night Talking,177955
2023-10-24 6:11,Hailee Steinfeld,Coast (feat. Anderson .Paak),88205
2023-10-24 6:14,Travis Scott,SIRENS,204448
2023-10-24 6:15,Jaden,K,216100
2023-10-24 6:26,Lorde,Team,139679
2023-10-24 16:17,Lana Del Rey,National Anthem,230534
2023-10-24 16:20,Mitski,First Love/Late Spring,159696
2023-10-24 16:22,The Neighbourhood,A Little Death,104354
2023-10-24 16:26,Lana Del Rey,Pretty When You Cry,234147
2023-10-24 16:27,Chase Atlantic,Meddle About,43216
2023-10-24 16:31,The Neighbourhood,Daddy Issues,260197
2023-10-24 16:36,Lana Del Rey,Born To Die,286254
2023-10-24 16:38,Mitski,I Bet on Losing Dogs,123456
2023-10-24 16:40,Cigarettes After Sex,Apocalypse,2704
2023-10-24 16:40,Lykke Li,Little Bit,0
2023-10-24 16:40,Sufjan Stevens,Fourth of July,117438
2023-10-24 16:40,Mitski,Washing Machine Heart,450
2023-10-24 16:40,Childish Gambino,Les,1182
2023-10-24 16:40,Montell Fish,Hotel,1196
2023-10-24 16:47,The Weeknd,House Of Balloons / Glass Table Girls - Original,402420
2023-10-24 16:56,Cults,Always Forever,2462
2023-10-24 18:02,KAYTRANADA,10%,6013
2023-10-24 18:06,The Weeknd,Like A God,226813
2023-10-24 18:10,Frank Ocean,Ivy,249191
2023-10-24 18:14,RAYE,Escapism. - Sped Up,239888
2023-10-24 18:18,Frank Ocean,Pink Matter,268813
2023-10-24 18:22,Brent Faiyaz,ADDICTIONS (FEAT. Tre' Amani),192010
2023-10-24 18:24,A$AP Rocky,Sundress,158205
2023-10-24 18:29,BROCKHAMPTON,BLEACH,273151
2023-10-24 18:32,The Weeknd,Is There Someone Else?,199111
2023-10-24 18:34,"Tyler, The Creator",WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),121572
2023-10-24 18:38,The Weeknd,Save Your Tears,215626
2023-10-24 18:41,Smino,I Deserve (w/ NOS.),162858
2023-10-24 18:43,Vince Staples,SUNDOWN TOWN,150877
2023-10-24 18:45,Labrinth,Formula,91869
2023-10-24 18:46,Brent Faiyaz,Clouded,110128
2023-10-24 18:50,Kanye West,Violent Crimes,215320
2023-10-24 18:52,"Tyler, The Creator",BEST INTEREST,127921
2023-10-24 18:55,KAYTRANADA,10%,186680
2023-10-24 19:03,Free Nationals,Time,210385
2023-10-24 19:05,Smino,Rice N Gravy - A COLORS SHOW,159733
2023-10-24 19:08,Duckwrth,Link Up Time,165517
2023-10-24 19:11,Joey Bada$$,Love Is Only a Feeling,152041
2023-10-24 19:14,Smino,Rice & Gravy,197142
2023-10-24 19:18,A$AP Ferg,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",222986
2023-10-24 19:22,The Weeknd,Hurt You,230026
2023-10-24 19:24,Smino,SUMMER SALT (with Bari),147698
2023-10-24 19:27,Isaiah Rashad,Headshots (4r da Locals),193208
2023-10-24 19:31,Kendrick Lamar,LOVE. FEAT. ZACARI.,213400
2023-10-24 19:34,Harry Styles,Adore You,207133
2023-10-24 19:37,Smino,Wild Irish Roses,169319
2023-10-24 19:40,Isaiah Rashad,RIP Young,158050
2023-10-24 19:43,Frank Ocean,Chanel,210285
2023-10-24 19:46,Harry Styles,Late Night Talking,177954
2023-10-24 19:50,Harry Styles,Satellite,218577
2023-10-24 19:53,Harry Styles,Daydreaming,187342
2023-10-24 19:56,Brent Faiyaz,JACKIE BROWN,169013
2023-10-24 20:00,The Weeknd,Out of Time,214193
2023-10-24 20:10,Frank Ocean,Pyramids,592920
2023-10-24 20:13,SZA,Low,181080
2023-10-24 20:17,Joey Bada$$,Show Me,220386
2023-10-24 20:24,"Tyler, The Creator",EARFQUAKE,190066
2023-10-24 20:27,Don Toliver,Drugs N Hella Melodies (feat. Kali Uchis),198057
2023-10-24 20:36,The Weeknd,How Do I Make You Love Me?,214214
2023-10-24 20:40,Kendrick Lamar,Die Hard,239026
2023-10-24 20:43,GoldLink,Crew (feat. Brent Faiyaz & Shy Glizzy),176702
2023-10-24 20:46,Isaiah Rashad,Wat U Sed (feat. Doechii & Kal Banx),176682
2023-10-25 0:07,The Weeknd,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,191013
2023-10-25 0:09,Tory Lanez,‘87 Stingray,141333
2023-10-25 0:14,RAYE,Escapism.,272373
2023-10-25 0:17,The Weeknd,Best Friends,163504
2023-10-25 0:18,Kanye West,Father Stretch My Hands Pt. 1,72989
2023-10-25 0:21,Tory Lanez,Lady Of Namek,193993
2023-10-25 0:27,The Weeknd,Double Fantasy (with Future),268235
2023-10-25 0:31,Travis Scott,CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee),258842
2023-10-25 0:34,Sauce Walka,Texas Cyclone,132071
2023-10-25 0:37,070 Shake,Guilty Conscience,213333
2023-10-25 0:40,Isaiah Rashad,West Savannah (feat. SZA),167276
2023-10-25 0:42,Tory Lanez,Sorry 4 What? // LV BELT,154632
2023-10-25 0:45,KAYTRAMINÉ,Sossaup,156000
2023-10-25 0:48,Travis Scott,SIRENS,204447
2023-10-25 0:52,Don Toliver,Bus Stop (feat. Brent Faiyaz),236840
2023-10-25 0:56,070 Shake,Body,210475
2023-10-25 0:57,tobi lou,2hrs,64722
2023-10-25 1:02,Tory Lanez,I LIKE,133521
2023-10-25 1:05,Takeoff,Infatuation,221892
2023-10-25 1:09,Travis Scott,LOOOVE (feat. Kid Cudi),226715
2023-10-25 2:46,Don Toliver,No Pole,187613
2023-10-25 2:50,070 Shake,Black Dress,237361
2023-10-25 2:53,Swedish House Mafia,Lifetime (with Ty Dolla $ign & 070 Shake),186805
2023-10-25 2:54,Lil Uzi Vert,Flooded The Face,22349
2023-10-25 2:59,Tory Lanez,And This is Just The Intro,326813
2023-10-25 3:04,Travis Scott,Pray 4 Love (feat. The Weeknd),307000
2023-10-25 3:08,The Weeknd,Is There Someone Else?,199111
2023-10-25 3:11,070 Shake,Skin and Bones,214157
2023-10-25 3:14,Pharrell Williams,Down In Atlanta,164041
2023-10-25 3:17,Post Malone,Cooped Up (with Roddy Ricch),185857
2023-10-25 3:20,Brent Faiyaz,Trust,158420
2023-10-25 3:23,Isaiah Rashad,Free Lunch,192029
2023-10-25 3:25,Tory Lanez,Hurts Me,140800
2023-10-25 3:27,070 Shake,Come Around,96026
2023-10-25 3:31,Travis Scott,HYAENA,222085
2023-10-25 3:34,The Weeknd,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,215466
2023-10-25 3:37,Metro Boomin,Overdue (with Travis Scott),166093
2023-10-25 3:41,Brent Faiyaz,Poison,212992
2023-10-25 3:44,Chase Shakur,too far close,180266
2023-10-25 3:46,Tory Lanez,Lavender Sunflower,151966
2023-10-25 3:50,Travis Scott,MODERN JAM (feat. Teezo Touchdown),255412
2023-10-25 3:53,070 Shake,Invited,161885
2023-10-25 3:55,Marshmello,Fell In Love,121283
2023-10-25 3:56,Brent Faiyaz,HEAL YOUR HEART (INTERLUDE),75043
2023-10-25 3:59,DJ Scheme,E-ER (feat. Lil Yachty),163384
2023-10-25 4:03,Tory Lanez,The Color Violet,226466
2023-10-25 4:06,Travis Scott,THANK GOD,184888
2023-10-25 4:09,070 Shake,Lose My Cool (feat. NLE Choppa),190507
2023-10-25 4:13,Metro Boomin,Around Me (feat. Don Toliver),191520
2023-10-25 4:17,Post Malone,White Iverson,256533
2023-10-25 4:20,Don Toliver,Cardigan,158708
2023-10-25 4:24,Joey Bada$$,TEMPTATION,244197
2023-10-25 4:27,Young Thug,Hot (feat. Gunna),193026
2023-10-25 4:29,Travis Scott,SKELETONS,145588
2023-10-25 4:33,070 Shake,Morrow,246626
2023-10-25 4:37,070 Shake,Flight319,201746
2023-10-25 4:40,Travis Scott,sdp interlude,191622
2023-10-25 4:44,Jaden,Icon,220995
2023-10-25 4:47,J. Cole,Nobody's Perfect,190653
2023-10-25 4:50,Metro Boomin,Raindrops (Insane) [with Travis Scott],188586
2023-10-25 4:53,The Weeknd,Starry Eyes - MIKE DEAN Remix,198222
2023-10-25 4:58,070 Shake,Guilty Conscience - Tame Impala Remix,214986
2023-10-25 5:11,Travis Scott,TIL FURTHER NOTICE (feat. James Blake & 21 Savage),314836
2023-10-25 5:15,Post Malone,Congratulations,220293
2023-10-25 5:17,Tory Lanez,Broke In A Minute,132023
2023-10-25 5:21,Don Toliver,Embarrassed (feat. Travis Scott),192693
2023-10-25 5:24,Brent Faiyaz,Fuck The World (Summer in London),236703
2023-10-25 5:28,070 Shake,Se Fue La Luz,205653
2023-10-25 5:32,The Weeknd,Sidewalks,231360
2023-10-25 5:36,Travis Scott,way back,272500
2023-10-25 5:37,Kid Cudi,Tequila Shots,17729
2023-10-25 5:40,Metro Boomin,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],207306
2023-10-25 5:42,Frank Ocean,In My Room,133680
2023-10-25 5:46,070 Shake,Reset,236163
2023-10-25 5:48,Steve Lacy,C U Girl,129697
2023-10-25 5:54,Travis Scott,STOP TRYING TO BE GOD,338438
2023-10-25 5:57,Isaiah Rashad,Score (feat. SZA & 6LACK),200968
2023-10-25 6:01,Smino,90 Proof (with J. Cole),208269
2023-10-25 6:04,Aaron May,Let Go,176531
2023-10-25 6:10,070 Shake,Under The Moon,207213
2023-10-25 6:13,"Tyler, The Creator",WHARF TALK (feat. A$AP Rocky),204109
2023-10-25 6:17,J. Cole,Kevin’s Heart,200309
2023-10-25 6:19,Travis Scott,YOSEMITE,150043
2023-10-25 6:21,Steve Lacy,Uuuu,90708
2023-10-25 6:23,Isaiah Rashad,RIP Young,158050
2023-10-25 6:46,Smino,I Deserve (w/ NOS.),0
2023-10-25 6:46,070 Shake,Daydreamin,42831
2023-10-25 6:50,Masego,Mystery Lady,228443
2023-10-25 6:55,Frank Ocean,Novacane,302346
2023-10-25 6:56,Travis Scott,R.I.P. SCREW,70524
2023-10-25 6:58,Steve Lacy,Some,118393
2023-10-25 7:01,070 Shake,Rocketship,184466
2023-10-25 7:04,Isaiah Rashad,Silkk da Shocka (feat. Syd),166086
2023-10-25 7:06,Metro Boomin,Only 1 (Interlude) (with Travis Scott),80466
2023-10-25 7:07,The Alchemist,Ocean Prime (feat. Boldy James),99906
2023-10-25 7:10,Jay Rock,Wow Freestyle (feat. Kendrick Lamar),175213
2023-10-25 7:14,Travis Scott,Impossible,242506
2023-10-25 7:17,070 Shake,Perfect Weapon - From The Original Television Soundtrack Blade Runner Black Lotus,176786
2023-10-25 7:19,Aaron May,"I'm Good Luv, Enjoy.",134547
2023-10-25 7:22,Don Toliver,No Idea,154424
2023-10-25 7:25,J. Cole,a m a r i,148421
2023-10-25 7:28,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),221520
2023-10-25 7:31,Key Glock,Ambition For Cash,143480
2023-10-25 7:33,070 Shake,Stay,162514
2023-10-25 7:37,Travis Scott,CAN'T SAY,198408
2023-10-25 15:51,Jaden,Summertime In Paris,191335
2023-10-25 15:54,Jaden,Summertime In Paris,3889
2023-10-25 15:54,Travis Scott,K-POP,2832
2023-10-25 15:57,Post Malone,Buyer Beware,173481
2023-10-25 16:02,Tory Lanez,Ballad of a Badman,254764
2023-10-25 16:04,NAV,Recap (feat. Don Toliver),143824
2023-10-25 16:08,The Weeknd,Like A God,226813
2023-10-25 16:11,CHASE B,"Ring Ring (feat. Travis Scott, Don Toliver, Quavo & Ty Dolla $ign) - Extended Version",205759
2023-10-25 16:13,Dominic Fike,Ant Pile,126232
2023-10-25 16:16,6LACK,Temporary (feat. Don Toliver),178333
2023-10-25 16:20,Post Malone,Sign Me Up,198937
2023-10-25 16:22,Tory Lanez,Things I Should Of Said,158977
2023-10-25 16:23,Drake,Search & Rescue,58970
2023-10-25 16:23,Travis Scott,K-POP,3889
2023-10-25 16:27,Metro Boomin,"Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )",195386
2023-10-25 16:29,Quavo,HOTEL LOBBY (Unc & Phew),142657
2023-10-25 16:34,6LACK,Since I Have A Lover,282000
2023-10-25 16:36,Post Malone,Overdrive,147679
2023-10-25 16:39,Tory Lanez,Stupid Again,174848
2023-10-25 16:42,Takeoff,Insomnia,164898
2023-10-25 16:45,Travis Scott,I KNOW ?,211582
2023-10-25 16:48,Young Thug,Oh U Went (feat. Drake),143903
2023-10-25 16:52,Metro Boomin,Borrowed Love (feat. Swae Lee & WizKid),230240
2023-10-25 19:15,The Weeknd,Die For You (with Ariana Grande) - Remix,157245
2023-10-25 19:15,Frank Ocean,Chanel,490
2023-10-25 19:20,A$AP Rocky,Sundress,158205
2023-10-25 19:25,Don Toliver,Had Enough (feat. Quavo & Offset),157133
2023-10-25 19:29,"Tyler, The Creator",Potato Salad,182493
2023-10-25 19:31,Frank Ocean,In My Room,2090
2023-10-25 19:31,Kanye West,Ghost Town,87747
2023-10-25 19:33,BROCKHAMPTON,BOY BYE,142186
2023-10-25 19:38,Mac Miller,Woods,286386
2023-10-25 19:44,Childish Gambino,"12.38 (feat. 21 Savage, Ink & Kadhja Bonet)",392186
2023-10-25 19:46,Lil Yachty,"T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)",89490
2023-10-26 5:24,The Rolling Stones,Live With Me - Live,58702
2023-10-26 5:26,J. Cole,a m a r i,148422
2023-10-26 5:31,Tory Lanez,Lady of Neptune,268947
2023-10-26 5:34,Joyner Lucas,Will,201396
2023-10-26 5:36,Djo,Change,80223
2023-10-26 5:48,070 Shake,Perfect Weapon - From The Original Television Soundtrack Blade Runner Black Lotus,164354
2023-10-26 19:11,J. Cole,a m a r i,148421
2023-10-26 19:14,070 Shake,Perfect Weapon - From The Original Television Soundtrack Blade Runner Black Lotus,176786
2023-10-26 19:16,Metro Boomin,Only 1 (Interlude) (with Travis Scott),80466
2023-10-26 19:19,070 Shake,Reset,236163
2023-10-26 19:37,Frank Ocean,Pyramids,592920
2023-10-26 19:40,Beach Weather,"Sex, Drugs, Etc.",196784
2023-10-26 19:43,Hailee Steinfeld,Coast (feat. Anderson .Paak),166720
2023-10-26 19:46,Toro y Moi,Girl Like You,223773
2023-10-26 19:49,Lana Del Rey,Looking For America,162326
2023-10-26 19:53,Luke Hemmings,Baby Blue,223182
2023-10-26 19:55,Madison Beer,Home To Another One,149108
2023-10-26 19:59,LMFAO,Get Crazy,225600
2023-10-26 20:03,The Weeknd,Like A God,226813
2023-10-26 20:06,Bas,Passport Bros (with J. Cole),164551
2023-10-26 20:09,The Weeknd,House Of Balloons / Glass Table Girls - Original,222946
2023-10-26 20:14,Post Malone,Laugh It Off,246503
2023-10-26 20:17,"Tyler, The Creator",WHARF TALK (feat. A$AP Rocky),204109
2023-10-26 20:22,Drake,On The Radar Freestyle,275280
2023-10-26 20:25,Jaden,SOHO,208493
2023-10-26 20:29,Takeoff,Infatuation,221892
2023-10-26 20:32,Post Malone,Hold My Breath,208904
2023-10-26 20:36,070 Shake,Black Dress,237361
2023-10-26 20:48,Slaughter to Prevail,Baba Yaga,45092
2023-10-26 20:52,Nicki Minaj,Last Time I Saw You,216347
2023-10-27 7:05,Post Malone,Joy,42771
2023-10-27 7:07,Taylor Swift,"""Slut!"" (Taylor's Version) (From The Vault)",90858
2023-10-29 5:04,NLE Choppa,SLUT ME OUT,20271
2023-10-29 5:04,NLE Choppa,SLUT ME OUT,9181
2023-10-29 5:07,Tory Lanez,Hurts Me,140801
2023-10-29 5:10,Lana Del Rey,Breaking Up Slowly,177536
2023-10-29 5:22,Metro Boomin,Raindrops (Insane) [with Travis Scott],183110
2023-10-29 16:56,Lana Del Rey,Diet Mountain Dew,222920
2023-10-29 16:59,Toro y Moi,Fading,197057
2023-10-29 17:03,Jungle,Casio,234369
2023-10-29 17:06,Frank Ocean,Pink + White,184516
2023-10-29 17:09,WILLOW,Wait a Minute!,196520
2023-10-29 17:12,Chrome Sparks,In2 Your Love,134826
2023-10-29 17:14,Steve Lacy,Dark Red,173104
2023-10-29 17:18,Lana Del Rey,Doin' Time,202192
2023-10-29 17:22,Toro y Moi,Girl Like You,223773
2023-10-29 17:27,Childish Gambino,Les,317293
2023-10-29 17:31,Frank Ocean,White Ferrari,248807
2023-10-29 17:34,Free Nationals,Time,210385
2023-10-29 17:37,Lorde,Team,120687
2023-10-29 17:40,Harry Styles,From the Dining Table,211960
2023-10-29 17:44,Lana Del Rey,Norman fucking Rockwell,248934
2023-10-29 17:47,Toro y Moi,Ordinary Pleasure,183752
2023-10-29 22:57,WILLOW,Time Machine,111299
2023-10-29 22:59,Lana Del Rey,Radio,250
2023-10-29 22:59,Lana Del Rey,Summertime Sadness,3650
2023-10-29 23:00,070 Shake,Black Dress,1320
2023-10-29 23:00,Jaden,LUCY!,21200
2023-10-29 23:00,070 Shake,Black Dress - Anyma Remix,66090
2023-10-29 23:01,Jaden,LUCY!,1611
2023-10-29 23:01,Jaden,LUCY!,130
2023-10-29 23:03,Jaden,LUCY!,104057
2023-10-29 23:07,Jaden,Somebody Else,222032
2023-10-29 23:07,Joji,NO FUN,45707
2023-10-29 23:12,Mac Miller,Dunno,236963
2023-10-29 23:25,Aminé,Can’t Decide,160094
2023-10-29 23:39,Jaden,Ninety,468045
2023-10-29 23:41,Aminé,SHINE,149784
2023-10-29 23:46,Mac Miller,Right,287747
2023-10-30 0:12,Mac Miller,Cinderella (feat. Ty Dolla $ign),190356
2023-10-30 0:19,Mac Miller,Cinderella (feat. Ty Dolla $ign),289830
2023-10-30 0:23,Mac Miller,I Can See,220853
2023-10-30 1:03,The Weeknd,King Of The Fall,46856
2023-10-30 1:06,070 Shake,Rocketship,184466
2023-10-30 1:09,Jaden,Yeah Yeah,173826
2023-10-30 1:13,Kevin Abstract,Mississippi,217066
2023-10-30 1:14,Lil Nas X,C7osure (You Like),41412
2023-10-30 1:18,The Weeknd,Hardest To Love,211400
2023-10-30 1:22,The Weeknd,Too Late,239973
2023-10-30 1:26,Jaden,Deep End,239641
2023-10-30 1:29,Kevin Abstract,Baby Boy,211668
2023-10-30 1:32,The Weeknd,Until I Bleed Out,190173
2023-10-30 1:36,The Weeknd,Alone Again,250053
2023-10-30 1:41,Frank Ocean,DHL,268893
2023-10-30 1:44,Rejjie Snow,ACID TRIP,188293
2023-10-30 1:48,Mac Miller,My Favorite Part,216000
2023-10-30 1:51,Jaden,Falling For You with Justin Bieber,222717
2023-10-30 1:54,Mac Miller,Come Back to Earth,161840
2023-10-30 1:58,Aminé,TOGETHER,214706
2023-10-30 2:02,BROCKHAMPTON,GINGER,234173
2023-10-30 2:05,The Weeknd,Final Lullaby - Bonus Track,185688
2023-10-30 2:09,BROCKHAMPTON,BLEACH,273151
2023-10-30 2:14,Kid Cudi,Rose Golden,277813
2023-10-30 2:22,Aminé,Spice Girl,173946
2023-10-30 2:25,Dominic Fike,Açaí Bowl,177400
2023-10-30 2:28,BROCKHAMPTON,SUGAR,204533
2023-10-30 21:51,Jaden,Everything,42480
2023-10-30 21:56,Mac Miller,Two Matches (feat. Ab-Soul),276386
2023-10-30 21:59,Mac Miller,Avian,196756
2023-10-30 22:00,Mac Miller,Doors,78013
2023-10-30 22:01,Kid Cudi,GHOST!,19793
2023-10-31 3:03,Lana Del Rey,Norman fucking Rockwell,248934
2023-10-31 3:06,Lana Del Rey,Breaking Up Slowly,35226
2023-10-31 3:10,Lana Del Rey,Mariners Apartment Complex,247150
2023-10-31 3:20,Lana Del Rey,Venice Bitch,577199
2023-10-31 3:24,Lana Del Rey,Fuck it I love you,218287
2023-10-31 3:28,Lana Del Rey,Doin' Time,202192
2023-10-31 3:31,Lana Del Rey,Love song,229325
2023-10-31 3:36,Lana Del Rey,Cinnamon Girl,300683
2023-10-31 3:40,Lana Del Rey,How to disappear,228071
2023-10-31 3:45,Lana Del Rey,California,305899
2023-10-31 3:51,Lana Del Rey,The Next Best American Record,349347
2023-10-31 3:56,Lana Del Rey,The greatest,300360
2023-10-31 4:01,Lana Del Rey,Bartender,263441
2023-10-31 4:05,Lana Del Rey,Happiness is a butterfly,272485
2023-10-31 4:10,Lana Del Rey,hope is a dangerous thing for a woman like me to have - but I have it,324498
2023-10-31 4:14,Lana Del Rey,Diet Mountain Dew,222920
2023-10-31 4:18,Harry Styles,Meet Me in the Hallway,227200
2023-10-31 4:20,The Weeknd,Stargirl Interlude,111626
2023-10-31 4:22,Frank Ocean,Pink + White,18997
2023-10-31 4:22,Suki Waterhouse,Moves,7605
2023-10-31 4:22,Arctic Monkeys,Why'd You Only Call Me When You're High?,106877
2023-10-31 4:25,Mac Miller,Circles,170360
2023-10-31 4:29,Mac Miller,Complicated,232211
2023-10-31 4:32,Mac Miller,Blue World,209440
2023-10-31 4:38,Mac Miller,Good News,342040
2023-10-31 4:42,Mac Miller,I Can See,220853
2023-10-31 4:46,Mac Miller,Everybody,256506
2023-10-31 18:31,Mac Miller,Woods,280505
2023-10-31 18:33,Mac Miller,Doors,78013
2023-10-31 18:38,Mac Miller,Brand Name,302133
2023-10-31 18:41,Mac Miller,Rush Hour,201840
2023-10-31 18:46,Mac Miller,Two Matches (feat. Ab-Soul),276386
2023-10-31 18:50,Mac Miller,100 Grandkids,278506
2023-10-31 18:53,Mac Miller,Time Flies (feat. Lil B),173013
2023-10-31 18:57,Mac Miller,Weekend (feat. Miguel),208080
2023-10-31 19:00,Mac Miller,Clubhouse,180866
2023-10-31 19:04,Mac Miller,In the Bag,275506
2023-10-31 19:07,Mac Miller,Break the Law,195840
2023-10-31 19:15,Mac Miller,Perfect Circle / God Speed,475826
2023-10-31 19:19,Mac Miller,When in Rome,223120
2023-10-31 19:25,Mac Miller,ROS,343213
2023-10-31 19:28,Mac Miller,Cut the Check (feat. Chief Keef),170706
2023-10-31 19:33,Mac Miller,Ascension,292466
2023-10-31 19:37,Mac Miller,Jump,279733
2023-10-31 19:42,Mac Miller,The Festival (feat. Little Dragon),278693
2023-10-31 19:45,Post Malone,Up There,194826
2023-10-31 19:47,JAY-Z,Gotta Have It,140746
2023-10-31 19:51,Isaiah Rashad,4r Da Squaw,232571
2023-10-31 19:56,Jaden,Fallen,262473
2023-10-31 20:01,Mac Miller,Woods,286386
2023-10-31 20:02,Travis Scott,Impossible,6144
2023-10-31 20:02,Smino,SUMMER SALT (with Bari),4778
2023-10-31 20:02,Travis Scott,CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee),5994
2023-10-31 20:02,Hardo,Fast Life,75051
2023-10-31 20:06,Daniel Caesar,CYANIDE,194959
2023-10-31 20:16,"Tyler, The Creator",SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),588139
2023-10-31 20:17,SZA,Doves In The Wind (feat. Kendrick Lamar),40586
2023-10-31 20:17,Frank Ocean,Super Rich Kids,25245
2023-10-31 20:21,Brent Faiyaz,"GRAVITY (FEAT. TYLER, THE CREATOR)",214692
2023-10-31 20:25,Mac Miller,Small Worlds,271733
2023-10-31 20:29,"Tyler, The Creator",Glitter,224893
2023-10-31 20:36,The Internet,"Palace/Curse (feat. Tyler, The Creator & Steve Lacy)",440013
2023-10-31 20:41,Frank Ocean,Ivy,249191
2023-10-31 20:43,Steve Lacy,Some,118393
2023-10-31 20:47,A$AP Rocky,Purity (feat. Frank Ocean),262360
2023-11-01 2:26,Mac Miller,ROS,343213
2023-11-01 2:26,"Tyler, The Creator",BEST INTEREST,5567
2023-11-01 2:31,Frank Ocean,Pink Matter,268813
2023-11-01 2:34,Kali Uchis,Just A Stranger (feat. Steve Lacy),177697
